     0      0.0000    0.0000    0.0000
   204	    1.0000    1.0000    0.6000
   205	    1.0000    1.0000    0.6078
   206	    1.0000    1.0000    0.6157
   207	    1.0000    1.0000    0.6235
   208	    1.0000    1.0000    0.6314
   209	    1.0000    1.0000    0.6392
   210	    1.0000    1.0000    0.6471
   211	    1.0000    1.0000    0.6549
   212	    1.0000    1.0000    0.6627
   213	    1.0000    1.0000    0.6706
   214	    1.0000    1.0000    0.6784
   215	    1.0000    1.0000    0.6863
   216	    1.0000    1.0000    0.6941
   217	    1.0000    1.0000    0.7020
   218	    1.0000    1.0000    0.7098
   219	    1.0000    1.0000    0.7176
   220	    1.0000    1.0000    0.7255
   221	    1.0000    1.0000    0.7333
   222	    1.0000    1.0000    0.7412
   223	    1.0000    1.0000    0.7490
   224	    1.0000    1.0000    0.7569
   225	    1.0000    1.0000    0.7647
   226	    1.0000    1.0000    0.7725
   227	    1.0000    1.0000    0.7804
   228	    1.0000    1.0000    0.7882
   229	    1.0000    1.0000    0.7961
   230	    1.0000    1.0000    0.8039
   231	    1.0000    1.0000    0.8118
   232	    1.0000    1.0000    0.8196
   233	    1.0000    1.0000    0.8275
   234	    1.0000    1.0000    0.8353
   235	    1.0000    1.0000    0.8431
   236	    1.0000    1.0000    0.8510
   237	    1.0000    1.0000    0.8588
   238	    1.0000    1.0000    0.8667
   239	    1.0000    1.0000    0.8745
   240	    1.0000    1.0000    0.8824
   241	    1.0000    1.0000    0.8902
   242	    1.0000    1.0000    0.8980
   243	    1.0000    1.0000    0.9059
   244	    1.0000    1.0000    0.9137
   245	    1.0000    1.0000    0.9216
   246	    1.0000    1.0000    0.9294
   247	    1.0000    1.0000    0.9373
   248	    1.0000    1.0000    0.9451
   249	    1.0000    1.0000    0.9529
   250	    1.0000    1.0000    0.9608
   251	    1.0000    1.0000    0.9686
   252	    1.0000    1.0000    0.9765
   253	    1.0       0.0       0.0
   254	    1.0       1.0       0.0
   255	    0.0       1.000     0.0
